time_s,day,pressure_bar,fill_pct,liquid_flow_kg_per_h,vapor_flow_kg_per_h,bog_excess_kg
0.0,0.0,1.0,83.0,-0.0,-0.0,0.0
10.0,0.00011574074074074075,1.0031876159777506,82.99903167104401,1174.3856691264,0.0,0.0
20.0,0.0002314814814814815,1.0061903812499886,82.99806297966474,1174.3856691264,0.0,0.0
30.0,0.00034722222222222224,1.0091807675003388,82.99709436211961,1174.3856691264,0.0,0.0
40.0,0.000462962962962963,1.012158678672307,82.99612581957952,1174.3856691264,0.0,0.0
50.0,0.0005787037037037037,1.0151240285505234,82.99515735311633,1174.3856691264,0.0,0.0
60.0,0.0006944444444444445,1.0180767395566825,82.99418896371529,1174.3856691264,0.0,0.0
70.0,0.0008101851851851852,1.0210167417732503,82.99322065228606,1174.3856691264,0.0,0.0
80.0,0.000925925925925926,1.023943972138312,82.9922524196707,1174.3856691264,0.0,0.0
90.0,0.0010416666666666667,1.0268583737720383,82.99128426665051,1174.3856691264,0.0,0.0
100.0,0.0011574074074074073,1.0297598954063532,82.99031619395313,1174.3856691264,0.0,0.0
110.0,0.0012731481481481483,1.0326484908964149,82.98934820225594,1174.3856691264,0.0,0.0
120.0,0.001388888888888889,1.035524118798576,82.98838029219128,1174.3856691264,0.0,0.0
130.0,0.0015046296296296296,1.0383867420024677,82.98741246435023,1174.3856691264,0.0,0.0
140.0,0.0016203703703703703,1.0412363274078913,82.98644471928525,1174.3856691264,0.0,0.0
150.0,0.001736111111111111,1.0440728456391886,82.98547705751274,1174.3856691264,0.0,0.0
160.0,0.001851851851851852,1.0468962707913403,82.98450947951673,1174.3856691264,0.0,0.0
170.0,0.0019675925925925924,1.0497065802027346,82.98354198574992,1174.3856691264,0.0,0.0
180.0,0.0020833333333333333,1.0525037542510667,82.98257457663587,1174.3856691264,0.0,0.0
190.0,0.002199074074074074,1.055287776169101,82.98160725257128,1174.3856691264,0.0,0.0
200.0,0.0023148148148148147,1.0580586318775635,82.98064001392692,1174.3856691264,0.0,0.0
210.0,0.0024305555555555556,1.0608163098331416,82.97967286104954,1174.3856691264,0.0,0.0
220.0,0.0025462962962962965,1.0635608008895614,82.97870579426232,1174.3856691264,0.0,0.0
230.0,0.002662037037037037,1.066292098170438,82.97773881386719,1174.3856691264,0.0,0.0
240.0,0.002777777777777778,1.069010196952269,82.9767719201454,1174.3856691264,0.0,0.0
250.0,0.0028935185185185184,1.0717150945565668,82.97580511335805,1174.3856691264,0.0,0.0
260.0,0.0030092592592592593,1.0744067902502699,82.97483839374814,1174.3856691264,0.0,0.0
270.0,0.003125,1.0770852851532111,82.97387176153957,1174.3856691264,0.0,0.0
280.0,0.0032407407407407406,1.0797505821524827,82.97290521694025,1174.3856691264,0.0,0.0
290.0,0.0033564814814814816,1.0824026858223288,82.9719387601407,1174.3856691264,0.0,0.0
300.0,0.003472222222222222,1.0850416023496683,82.97097239131604,1174.3856691264,0.0,0.0
310.0,0.003587962962962963,1.087667339464318,82.97000611062629,1174.3856691264,0.0,0.0
320.0,0.003703703703703704,1.0902799063735928,82.96903991821658,1174.3856691264,0.0,0.0
330.0,0.0038194444444444443,1.0928793137009782,82.96807381421813,1174.3856691264,0.0,0.0
340.0,0.003935185185185185,1.0954655734284233,82.96710779874871,1174.3856691264,0.0,0.0
350.0,0.004050925925925926,1.0980386988419426,82.96614187191297,1174.3856691264,0.0,0.0
360.0,0.004166666666666667,1.1005987044803252,82.96517603380299,1174.3856691264,0.0,0.0
370.0,0.0042824074074074075,1.1031456060866127,82.96421028449846,1174.3856691264,0.0,0.0
380.0,0.004398148148148148,1.105679420562259,82.96324462406787,1174.3856691264,0.0,0.0
390.0,0.0045138888888888885,1.1082001659235288,82.96227905256795,1174.3856691264,0.0,0.0
400.0,0.004629629629629629,1.1107078612602148,82.96131357004435,1174.3856691264,0.0,0.0
410.0,0.00474537037037037,1.1132025266963752,82.96034817653222,1174.3856691264,0.0,0.0
420.0,0.004861111111111111,1.1156841833529816,82.95938287205674,1174.3856691264,0.0,0.0
430.0,0.004976851851851852,1.1181528533122154,82.95841765663253,1174.3856691264,0.0,0.0
440.0,0.005092592592592593,1.1206085595835562,82.957452530265,1174.3856691264,0.0,0.0
450.0,0.005208333333333333,1.123051326071232,82.95648749294952,1174.3856691264,0.0,0.0
460.0,0.005324074074074074,1.125481177543297,82.95552254467327,1174.3856691264,0.0,0.0
470.0,0.005439814814814815,1.1278981396017862,82.95455768541402,1174.3856691264,0.0,0.0
480.0,0.005555555555555556,1.1303022386542745,82.95359291514097,1174.3856691264,0.0,0.0
490.0,0.005671296296296297,1.1326935018865554,82.95262823381488,1174.3856691264,0.0,0.0
500.0,0.005787037037037037,1.1350719572364114,82.95166364138844,1174.3856691264,0.0,0.0
510.0,0.005902777777777778,1.1374376333684555,82.95069913780696,1174.3856691264,0.0,0.0
520.0,0.0060185185185185185,1.1397905596497862,82.9497347230076,1174.3856691264,0.0,0.0
530.0,0.0061342592592592594,1.1421307661266897,82.94877039691993,1174.3856691264,0.0,0.0
540.0,0.00625,1.144458283464847,82.94780615946685,1174.3856691264,0.0,0.0
550.0,0.00636574074074074,1.1467731429906938,82.94684201056441,1174.3856691264,0.0,0.0
560.0,0.006481481481481481,1.1490753766570208,82.94587795012085,1174.3856691264,0.0,0.0
570.0,0.006597222222222222,1.151365017010573,82.94491397803827,1174.3856691264,0.0,0.0
580.0,0.006712962962962963,1.1536420971724752,82.9439500942121,1174.3856691264,0.0,0.0
590.0,0.006828703703703704,1.1559066508193305,82.94298629853103,1174.3856691264,0.0,0.0
600.0,0.006944444444444444,1.158158712165091,82.94202259087832,1174.3856691264,0.0,0.0
610.0,0.007060185185185185,1.1603983159432527,82.94105897113081,1174.3856691264,0.0,0.0
620.0,0.007175925925925926,1.1626254973898067,82.94009543915955,1174.3856691264,0.0,0.0
630.0,0.007291666666666667,1.1648402922266068,82.93913199482964,1174.3856691264,0.0,0.0
640.0,0.007407407407407408,1.167042736645365,82.93816863800119,1174.3856691264,0.0,0.0
650.0,0.007523148148148148,1.1692328672919323,82.93720536852821,1174.3856691264,0.0,0.0
660.0,0.007638888888888889,1.1714107212513025,82.93624218626043,1174.3856691264,0.0,0.0
